Date,Open,High,Low,Close,Adj Close,Volume
2017-02-28,0.165000,0.165000,0.147000,0.165000,0.165000,108500
2017-03-01,0.155000,0.240000,0.155000,0.233000,0.233000,1460000
2017-03-02,0.235000,0.330000,0.210000,0.320000,0.320000,1327700
2017-03-03,0.329000,0.350000,0.220000,0.231000,0.231000,1146200
2017-03-06,0.240000,0.248000,0.187000,0.200000,0.200000,756200
2017-03-07,0.196000,0.225000,0.187000,0.190000,0.190000,383200
2017-03-08,0.210000,0.210000,0.161000,0.180000,0.180000,477000
2017-03-09,0.180000,0.209000,0.165000,0.180000,0.180000,416400
2017-03-10,0.185000,0.200000,0.171000,0.180000,0.180000,512100
2017-03-13,0.173000,0.180000,0.131000,0.153000,0.153000,1005300
2017-03-14,0.142000,0.150000,0.135000,0.150000,0.150000,123400
2017-03-15,0.142000,0.165000,0.142000,0.164000,0.164000,203000
2017-03-16,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-17,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-20,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-21,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-22,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-23,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-24,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-27,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-28,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-29,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-30,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-03-31,0.164000,0.164000,0.164000,0.164000,0.164000,0
2017-04-03,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-04,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-05,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-06,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-07,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-10,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-11,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-12,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-13,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-17,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-18,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-19,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-20,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-21,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-24,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-25,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-26,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-27,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-04-28,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-01,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-02,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-03,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-04,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-05,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-08,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-09,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-10,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-11,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-12,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-15,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-16,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-17,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-18,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-19,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-22,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-23,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-24,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-25,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-26,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-30,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-05-31,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-01,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-02,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-05,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-06,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-07,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-08,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-09,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-12,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-13,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-14,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-15,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-16,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-19,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-20,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-21,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-22,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-23,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-26,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-27,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-28,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-29,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-06-30,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-03,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-05,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-06,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-07,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-10,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-11,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-12,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-13,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-14,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-17,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-18,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-19,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-20,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-21,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-24,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-25,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-26,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-27,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-28,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-07-31,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-08-01,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-08-02,0.150000,0.150000,0.150000,0.150000,0.150000,0
2017-08-03,0.080000,0.083000,0.075000,0.080000,0.080000,664400
2017-08-04,0.079000,0.085000,0.079000,0.083000,0.083000,1762100
2017-08-07,0.089000,0.118000,0.085000,0.118000,0.118000,9411900
2017-08-08,0.125000,0.128000,0.094000,0.097000,0.097000,10189900
2017-08-09,0.100000,0.110000,0.090000,0.103000,0.103000,4071800
2017-08-10,0.118000,0.146000,0.105000,0.143000,0.143000,10577400
2017-08-11,0.144000,0.229000,0.142000,0.205000,0.205000,23012600
2017-08-14,0.258000,0.578000,0.258000,0.421000,0.421000,45547500
2017-08-15,0.375000,0.385000,0.280000,0.285000,0.285000,28308900
2017-08-16,0.289000,0.331000,0.220000,0.255000,0.255000,25191300
2017-08-17,0.283000,0.310000,0.201000,0.222000,0.222000,21516900
2017-08-18,0.234000,0.259000,0.210000,0.245000,0.245000,10378500
2017-08-21,0.279000,0.290000,0.220000,0.225000,0.225000,14519300
2017-08-22,0.235000,0.245000,0.188000,0.242000,0.242000,16088700
2017-08-23,0.253000,0.253000,0.195000,0.200000,0.200000,22794400
2017-08-24,0.200000,0.200000,0.155000,0.158000,0.158000,21063900
2017-08-25,0.164000,0.180000,0.159000,0.172000,0.172000,19832300
2017-08-28,0.181000,0.182000,0.121000,0.125000,0.125000,29742400
2017-08-29,0.127000,0.173000,0.125000,0.165000,0.165000,29951100
2017-08-30,0.171000,0.177000,0.146000,0.158000,0.158000,19140300
2017-08-31,0.163000,0.193000,0.156000,0.173000,0.173000,27938000
2017-09-01,0.185000,0.185000,0.156000,0.162000,0.162000,12455100
2017-09-05,0.150000,0.150000,0.130000,0.136000,0.136000,12780400
2017-09-06,0.140000,0.145000,0.120000,0.124000,0.124000,15607500
2017-09-07,0.129000,0.129000,0.105000,0.111000,0.111000,18806100
2017-09-08,0.114000,0.114000,0.093000,0.098000,0.098000,14272600
2017-09-11,0.105000,0.113000,0.100000,0.105000,0.105000,8191400
2017-09-12,0.108000,0.118000,0.101000,0.107000,0.107000,7208900
2017-09-13,0.105000,0.105000,0.087000,0.095000,0.095000,15316000
2017-09-14,0.088000,0.089000,0.077000,0.084000,0.084000,14806600
2017-09-15,0.084000,0.116000,0.080000,0.110000,0.110000,17224700
2017-09-18,0.125000,0.149000,0.123000,0.139000,0.139000,18162600
2017-09-19,0.142000,0.152000,0.125000,0.125000,0.125000,11313700
2017-09-20,0.127000,0.134000,0.126000,0.129000,0.129000,4820000
2017-09-21,0.130000,0.130000,0.105000,0.114000,0.114000,5851800
2017-09-22,0.116000,0.117000,0.103000,0.111000,0.111000,3667200
2017-09-25,0.119000,0.119000,0.111000,0.113000,0.113000,4283100
2017-09-26,0.120000,0.120000,0.112000,0.118000,0.118000,3148600
2017-09-27,0.125000,0.133000,0.121000,0.130000,0.130000,9806200
2017-09-28,0.131000,0.132000,0.116000,0.125000,0.125000,4161700
2017-09-29,0.127000,0.129000,0.122000,0.124000,0.124000,3500000
2017-10-02,0.131000,0.132000,0.126000,0.127000,0.127000,3455300
2017-10-03,0.126000,0.127000,0.117000,0.117000,0.117000,5615400
2017-10-04,0.121000,0.121000,0.108000,0.113000,0.113000,4790000
2017-10-05,0.114000,0.119000,0.106000,0.116000,0.116000,3317900
2017-10-06,0.117000,0.127000,0.111000,0.119000,0.119000,4689100
2017-10-10,0.118000,0.120000,0.110000,0.116000,0.116000,3196300
2017-10-11,0.115000,0.118000,0.115000,0.116000,0.116000,3246600
2017-10-12,0.130000,0.177000,0.124000,0.177000,0.177000,25725200
2017-10-13,0.186000,0.228000,0.171000,0.173000,0.173000,37495300
2017-10-16,0.177000,0.189000,0.151000,0.160000,0.160000,13780800
2017-10-17,0.163000,0.175000,0.140000,0.153000,0.153000,11426600
2017-10-18,0.149000,0.150000,0.124000,0.134000,0.134000,14622900
2017-10-19,0.138000,0.157000,0.137000,0.149000,0.149000,8279500
2017-10-20,0.152000,0.175000,0.145000,0.166000,0.166000,16697100
2017-10-23,0.167000,0.167000,0.150000,0.152000,0.152000,9559600
2017-10-24,0.151000,0.151000,0.132000,0.141000,0.141000,12143700
2017-10-25,0.137000,0.144000,0.128000,0.130000,0.130000,13244300
2017-10-26,0.136000,0.147000,0.135000,0.144000,0.144000,13347200
2017-10-27,0.140000,0.140000,0.125000,0.133000,0.133000,12678700
2017-10-30,0.142000,0.150000,0.130000,0.134000,0.134000,13770300
2017-10-31,0.136000,0.138000,0.128000,0.130000,0.130000,11793700
2017-11-01,0.132000,0.138000,0.126000,0.127000,0.127000,15073800
2017-11-02,0.127000,0.136000,0.107000,0.114000,0.114000,24640700
2017-11-03,0.113000,0.120000,0.101000,0.104000,0.104000,13669700
2017-11-06,0.108000,0.109000,0.095000,0.096000,0.096000,21374100
2017-11-07,0.096000,0.096000,0.080000,0.083000,0.083000,23772800
2017-11-08,0.084000,0.103000,0.080000,0.103000,0.103000,28592000
2017-11-09,0.107000,0.110000,0.087000,0.095000,0.095000,22177600
