Date,Open,High,Low,Close,Adj Close,Volume
2017-02-13,384.739990,387.279999,383.339996,385.829987,372.873627,453300
2017-02-14,385.799988,386.510010,383.260010,384.980011,372.052246,583100
2017-02-15,385.290009,393.720001,385.290009,393.040009,379.841583,640000
2017-02-16,392.630005,393.700012,389.929993,391.970001,378.807495,503700
2017-02-17,389.760010,390.690002,388.010010,388.760010,375.705292,607400
2017-02-21,390.940002,392.829987,388.980011,390.100006,377.000305,434300
2017-02-22,389.040009,390.950012,387.790009,390.709991,377.589813,421900
2017-02-23,391.470001,391.769989,388.000000,390.609985,377.493164,387300
2017-02-24,388.029999,389.160004,385.730011,389.160004,376.091858,483500
2017-02-27,389.549988,391.369995,388.220001,391.000000,377.870056,368600
2017-02-28,389.040009,391.079987,386.920013,387.459991,374.448914,781800
2017-03-01,394.250000,399.170013,392.790009,397.809998,384.451385,791500
2017-03-02,395.149994,395.380005,391.420013,391.649994,380.891937,475100
2017-03-03,392.029999,392.929993,389.420013,390.170013,379.452576,340900
2017-03-06,387.720001,388.940002,385.760010,387.660004,377.011536,366100
2017-03-07,387.059998,387.649994,384.200012,385.350006,374.764984,360700
2017-03-08,387.980011,389.029999,384.369995,384.549988,373.986938,416200
2017-03-09,385.320007,386.959991,381.929993,384.269989,373.714600,393700
2017-03-10,387.329987,387.989990,383.890015,384.579987,374.016113,483400
2017-03-13,385.619995,386.130005,383.109985,384.890015,374.317627,404300
2017-03-14,383.190002,386.089996,381.339996,383.290009,372.761536,353400
2017-03-15,385.399994,388.970001,384.100006,388.220001,377.556122,433500
2017-03-16,389.109985,392.119995,387.250000,390.000000,379.287201,535600
2017-03-17,391.230011,391.230011,382.619995,382.850006,372.333649,672200
2017-03-20,382.119995,382.440002,378.869995,380.450012,369.999573,436100
2017-03-21,383.000000,383.119995,374.089996,375.160004,364.854858,610500
2017-03-22,373.579987,376.209991,372.000000,375.470001,365.156342,343800
2017-03-23,374.500000,379.320007,374.500000,375.399994,365.088287,418100
2017-03-24,376.769989,377.959991,372.230011,374.410004,364.125488,318400
2017-03-27,369.260010,375.049988,368.000000,375.000000,364.699249,614100
2017-03-28,373.779999,381.880005,373.609985,380.630005,370.174591,593800
2017-03-29,378.519989,380.920013,377.589996,379.410004,368.988159,461600
2017-03-30,378.100006,384.130005,378.100006,383.040009,372.518433,483800
2017-03-31,382.579987,386.239990,381.570007,383.510010,372.975525,434600
2017-04-03,383.829987,385.200012,378.160004,382.089996,371.594513,502200
2017-04-04,381.230011,381.880005,379.070007,380.799988,370.339935,407500
2017-04-05,383.480011,386.790009,380.200012,380.910004,370.446930,467000
2017-04-06,381.250000,385.440002,380.239990,384.100006,373.549316,330700
2017-04-07,381.720001,389.299988,381.720001,386.019989,375.416534,550100
2017-04-10,386.079987,389.029999,384.140015,385.890015,375.290131,390300
2017-04-11,383.679993,384.519989,379.549988,384.049988,373.500671,442000
2017-04-12,382.929993,384.760010,380.380005,381.440002,370.962402,377900
2017-04-13,378.859985,384.540009,378.010010,379.000000,368.589417,366700
2017-04-17,381.179993,384.100006,379.799988,383.799988,373.257507,426700
2017-04-18,381.589996,384.230011,379.720001,383.609985,373.072754,498500
2017-04-19,385.130005,385.850006,375.519989,377.100006,366.741608,687200
2017-04-20,378.350006,382.839996,375.670013,381.589996,371.108276,725800
2017-04-21,379.690002,381.380005,376.799988,378.059998,367.675201,493800
2017-04-24,385.929993,389.109985,384.119995,386.649994,376.029236,595800
2017-04-25,388.839996,388.839996,385.359985,388.190002,377.526947,545100
2017-04-26,388.450012,391.899994,387.100006,388.869995,378.188293,465300
2017-04-27,390.160004,391.040009,385.510010,390.709991,379.977753,371400
2017-04-28,390.000000,391.359985,384.290009,384.570007,374.006409,580500
2017-05-01,387.200012,387.200012,383.000000,383.000000,372.479553,585700
2017-05-02,383.570007,384.890015,382.309998,384.500000,373.938324,379800
2017-05-03,384.070007,385.549988,383.010010,384.290009,373.734070,375400
2017-05-04,386.399994,386.399994,381.299988,383.309998,372.781006,460200
2017-05-05,382.769989,383.809998,381.399994,383.760010,373.218628,536300
2017-05-08,384.640015,384.959991,380.769989,382.380005,371.876556,336900
2017-05-09,382.320007,383.859985,379.649994,380.500000,370.048187,472700
2017-05-10,380.579987,382.470001,377.850006,382.269989,371.769562,404900
2017-05-11,380.399994,383.350006,378.559998,382.869995,372.353058,454300
2017-05-12,381.739990,385.200012,381.190002,385.119995,374.541260,458100
2017-05-15,386.600006,391.450012,385.359985,389.359985,378.664795,556000
2017-05-16,389.760010,392.279999,387.709991,391.299988,380.551514,594000
2017-05-17,391.299988,391.299988,381.649994,383.670013,373.131134,859400
2017-05-18,382.630005,392.829987,381.839996,388.480011,377.808990,1011300
2017-05-19,389.519989,394.970001,388.549988,393.320007,382.516052,681900
2017-05-22,395.690002,399.000000,394.579987,396.279999,385.394714,663900
2017-05-23,396.339996,398.309998,395.179993,395.970001,385.093231,726200
2017-05-24,396.959991,396.959991,393.000000,396.309998,385.423920,493000
2017-05-25,399.579987,407.929993,397.679993,406.359985,395.197845,969600
2017-05-26,404.239990,407.750000,403.119995,407.019989,395.839722,737300
2017-05-30,404.839996,408.549988,404.739990,406.820007,395.645233,746500
2017-05-31,408.000000,409.579987,406.089996,409.239990,397.998749,917200
2017-06-01,408.279999,414.089996,407.790009,413.380005,404.496002,1324100
2017-06-02,411.799988,416.540009,410.230011,414.709991,405.797424,878700
2017-06-05,414.730011,417.709991,413.910004,414.220001,405.317993,424700
2017-06-06,411.309998,416.559998,411.049988,413.829987,404.936371,667200
2017-06-07,415.470001,415.850006,413.269989,413.799988,404.906982,584300
2017-06-08,413.799988,417.630005,413.609985,415.230011,406.306305,681100
2017-06-09,416.570007,419.040009,415.359985,418.500000,409.505981,679200
2017-06-12,417.750000,420.000000,416.899994,418.309998,409.320099,783700
2017-06-13,419.309998,421.250000,416.859985,419.309998,410.298584,373800
2017-06-14,417.869995,421.609985,416.769989,421.489990,412.431732,519300
2017-06-15,418.799988,422.619995,417.459991,422.369995,413.292816,475400
2017-06-16,423.220001,423.470001,419.690002,420.510010,411.472809,1182100
2017-06-19,423.239990,428.470001,421.959991,428.380005,419.173645,573000
2017-06-20,426.500000,427.660004,424.540009,424.690002,415.562958,487500
2017-06-21,425.779999,426.029999,420.339996,420.739990,411.697845,580500
2017-06-22,420.290009,424.739990,419.450012,423.170013,414.075684,359800
2017-06-23,424.350006,426.130005,420.260010,421.619995,412.558960,811800
2017-06-26,423.589996,426.220001,422.260010,424.690002,415.562958,389600
2017-06-27,425.869995,426.500000,421.820007,422.130005,413.057983,416700
2017-06-28,426.320007,427.190002,422.619995,426.850006,417.676575,391400
2017-06-29,429.899994,430.839996,421.049988,423.239990,414.144104,748900
2017-06-30,425.799988,426.869995,422.279999,422.410004,413.332001,502000
2017-07-03,425.920013,430.910004,425.040009,428.820007,419.604187,379900
2017-07-05,428.820007,429.920013,426.260010,428.769989,419.555267,446700
2017-07-06,426.989990,428.570007,424.940002,425.190002,416.052216,335400
2017-07-07,427.549988,433.040009,425.950012,432.380005,423.087708,390000
2017-07-10,431.709991,438.850006,431.230011,436.239990,426.864746,517000
2017-07-11,436.739990,437.010010,429.670013,431.910004,422.627838,507200
2017-07-12,433.500000,436.519989,432.140015,435.290009,425.935181,468600
2017-07-13,436.660004,438.570007,435.140015,437.880005,428.469513,477600
2017-07-14,436.429993,442.839996,435.269989,438.339996,428.919617,766200
2017-07-17,428.000000,431.769989,422.880005,424.630005,415.504272,1247300
2017-07-18,421.920013,427.149994,420.200012,426.880005,417.705872,848100
2017-07-19,429.040009,429.579987,424.760010,426.459991,417.294922,517200
2017-07-20,426.559998,427.600006,425.019989,427.279999,418.097321,396600
2017-07-21,426.000000,429.549988,425.450012,428.649994,419.437897,440700
2017-07-24,427.619995,429.079987,427.350006,428.320007,419.114990,372400
2017-07-25,432.000000,434.000000,430.140015,431.350006,422.079865,531000
2017-07-26,432.440002,435.529999,431.260010,432.709991,423.410614,739200
2017-07-27,434.440002,435.350006,421.959991,425.510010,416.365326,538300
2017-07-28,425.000000,426.089996,421.899994,424.000000,414.887787,444400
2017-07-31,426.480011,427.989990,424.649994,426.529999,417.363403,578000
2017-08-01,429.670013,431.790009,427.320007,429.980011,420.739319,440900
2017-08-02,428.559998,429.940002,424.350006,425.549988,416.404449,394800
2017-08-03,424.350006,427.089996,424.000000,426.010010,416.854614,442000
2017-08-04,428.609985,429.149994,425.989990,426.510010,417.343872,412600
2017-08-07,427.040009,428.760010,426.019989,427.869995,418.674591,279500
2017-08-08,427.799988,431.920013,427.010010,428.820007,419.604187,397800
2017-08-09,426.309998,431.570007,425.260010,431.339996,422.070068,350600
2017-08-10,428.869995,430.049988,422.380005,422.690002,413.605957,488200
2017-08-11,422.149994,428.230011,422.140015,424.160004,415.044373,807100
2017-08-14,427.790009,429.750000,426.250000,428.059998,418.860535,453300
2017-08-15,429.880005,431.119995,426.940002,428.250000,419.046448,372800
2017-08-16,431.739990,431.769989,426.519989,427.070007,417.891846,326100
2017-08-17,426.910004,428.329987,419.700012,419.940002,410.915070,443900
2017-08-18,417.209991,419.760010,414.380005,416.549988,407.597931,1015000
2017-08-21,416.359985,416.359985,411.799988,415.369995,406.443268,526100
2017-08-22,416.570007,422.279999,416.570007,421.369995,412.314301,355900
2017-08-23,418.410004,420.250000,416.410004,418.070007,409.085236,387400
2017-08-24,419.369995,419.959991,415.739990,415.940002,407.001038,308500
2017-08-25,417.429993,419.799988,416.220001,416.369995,407.421783,466700
2017-08-28,417.329987,418.760010,413.709991,414.339996,405.435394,499400
2017-08-29,410.500000,415.500000,408.619995,414.130005,405.229919,505500
2017-08-30,414.760010,417.940002,413.920013,416.200012,407.255432,404800
2017-08-31,415.709991,420.279999,415.540009,419.010010,412.482697,501600
2017-09-01,422.350006,424.279999,420.630005,421.779999,415.209534,441900
2017-09-05,419.470001,421.489990,413.040009,413.649994,407.206207,615500
2017-09-06,415.380005,417.700012,411.890015,412.190002,405.768951,430000
2017-09-07,413.750000,414.399994,409.410004,414.250000,407.796875,483300
2017-09-08,413.170013,417.769989,412.640015,415.950012,409.470398,316400
2017-09-11,417.489990,426.040009,417.489990,424.040009,417.434357,443200
2017-09-12,426.140015,428.700012,424.690002,428.570007,421.893799,333900
2017-09-13,428.369995,428.399994,424.079987,425.519989,418.891296,401000
2017-09-14,425.790009,427.000000,424.429993,425.690002,419.058624,468300
2017-09-15,426.739990,429.390015,423.130005,428.720001,422.041443,850200
2017-09-18,429.390015,431.709991,428.549988,429.440002,422.750244,455400
2017-09-19,430.690002,433.709991,428.950012,432.390015,425.654297,361900
2017-09-20,434.369995,435.200012,431.359985,434.070007,427.308136,398900
2017-09-21,434.730011,435.869995,431.399994,433.630005,426.874939,293300
2017-09-22,433.029999,437.140015,431.910004,435.489990,428.705963,285800
2017-09-25,435.489990,437.799988,433.179993,437.630005,430.812653,288600
2017-09-26,438.660004,438.660004,433.799988,434.399994,427.632935,308400
2017-09-27,438.269989,438.679993,433.869995,438.399994,431.570648,410200
2017-09-28,442.000000,446.649994,439.519989,446.109985,439.160522,473500
2017-09-29,445.000000,448.529999,443.559998,447.089996,440.125244,457700
2017-10-02,447.730011,450.489990,447.010010,449.950012,442.940735,416300
2017-10-03,449.420013,450.899994,446.869995,450.790009,443.767639,540500
2017-10-04,450.850006,457.940002,448.989990,457.910004,450.776733,839700
2017-10-05,458.559998,465.609985,456.959991,464.429993,457.195129,642200
2017-10-06,464.429993,465.869995,459.390015,463.220001,456.004028,458400
2017-10-10,463.250000,465.489990,461.630005,465.489990,458.238647,687300
2017-10-11,474.000000,474.369995,460.160004,473.929993,466.547150,1031800
2017-10-12,476.000000,485.230011,473.989990,480.589996,473.103424,1241700
2017-10-13,480.510010,483.559998,475.070007,475.489990,468.082886,639700
2017-10-16,476.630005,478.750000,474.730011,477.959991,470.514374,425400
2017-10-17,477.220001,478.459991,472.799988,475.549988,468.141907,431700
2017-10-18,477.429993,477.880005,474.350006,477.500000,470.061584,414800
2017-10-19,474.000000,477.640015,472.239990,476.790009,469.362640,464100
2017-10-20,489.790009,489.790009,475.190002,476.619995,469.195251,531300
2017-10-23,476.989990,479.470001,473.730011,474.390015,467.000031,436600
2017-10-24,477.649994,478.279999,472.040009,473.720001,466.340424,510400
2017-10-25,473.720001,474.809998,465.149994,469.149994,461.841614,644000
2017-10-26,472.179993,475.299988,470.670013,473.480011,466.104218,495200
2017-10-27,473.690002,477.859985,470.660004,475.130005,467.728485,432600
2017-10-30,475.329987,475.660004,471.600006,472.290009,464.932709,320900
2017-10-31,471.720001,473.179993,470.239990,470.829987,463.495453,413100
2017-11-01,473.209991,473.850006,468.799988,469.290009,461.979462,449300
2017-11-02,469.429993,476.910004,469.329987,474.920013,467.521759,528800
2017-11-03,473.230011,480.170013,472.100006,479.109985,471.646423,435600
2017-11-06,478.750000,479.790009,475.049988,475.609985,468.200989,241600
2017-11-07,475.209991,479.529999,472.230011,473.369995,465.995880,240400
2017-11-08,472.140015,473.929993,470.959991,472.200012,464.844147,362200
2017-11-09,469.359985,471.989990,462.510010,466.600006,459.331360,454700
